2-LTR circle formation,R-HSA-164843,BANF1,HMGA1,LIG4,PSIP1,XRCC4,XRCC5,XRCC6,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2-M DNA damage checkpoint,R-HSA-69473,ATM,ATR,ATRIP,BABAM1,BARD1,BLM,BRCA1,BRCC3,BRE,BRIP1,CCNB1,CDC25C,CDK1,CHEK1,CHEK2,DNA2,EXO1,FAM175A,H2AFX,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC21,H2BC3,H2BC4,H2BC5,H2BC9,H2BS1,H2BU1,H3-4,H4C1,HERC2,HUS1,KAT5,MDC1,MRE11,NBN,NSD2,PIAS4,RAD1,RAD17,RAD50,RAD9A,RAD9B,RBBP8,RFC2,RFC3,RFC4,RFC5,RHNO1,RMI1,RMI2,RNF168,RNF8,RPA1,RPA2,RPA3,SFN,SUMO1,TOP3A,TOPBP1,TP53,TP53BP1,UBE2N,UBE2V2,UIMC1,WEE1,WRN,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ,,,,,,,,,,,,,,,,,,,,,,
G2-M DNA replication checkpoint,R-HSA-69478,CCNB1,CCNB2,CDK1,PKMYT1,WEE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB1 signalosome,R-HSA-180292,AREG,BTC,CSK,EGF,EGFR,EPGN,EREG,GAB1,GRB2,HBEGF,PAG1,PIK3CA,PIK3R1,PTPN11,PXN,SRC,TGFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABA B receptor activation,R-HSA-977444,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,GABBR1,GABBR2,GNAI1,GNAI2,GNAI3,GNAL,GNAT3,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,KCNJ10,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABA receptor activation,R-HSA-977443,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ARHGEF9,GABBR1,GABBR2,GABRA1,GABRA2,GABRA3,GABRA4,GABRA5,GABRA6,GABRB1,GABRB2,GABRB3,GABRG2,GABRG3,GABRQ,GABRR1,GABRR2,GABRR3,GNAI1,GNAI2,GNAI3,GNAL,GNAT3,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,KCNJ10,KCNJ12,KCNJ15,KCNJ16,KCNJ2,KCNJ3,KCNJ4,KCNJ5,KCNJ6,KCNJ9,NPTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABA synthesis- release- reuptake and degradation,R-HSA-888590,ABAT,ALDH5A1,CPLX1,DNAJC5,GAD1,GAD2,HSPA8,RAB3A,RIMS1,SLC32A1,SLC6A1,SLC6A11,SLC6A12,SLC6A13,SNAP25,STX1A,STXBP1,SYT1,VAMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP-fucose biosynthesis,R-HSA-6787639,FCSK,FPGT,FUOM,GFUS,GMDS,SLC35C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLI proteins bind promoters of Hh responsive genes to promote transcription,R-HSA-5635851,BOC,GLI1,GLI2,GLI3,HHIP,PTCH1,PTCH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLI3 is processed to GLI3R by the proteasome,R-HSA-5610785,BTRC,CSNK1A1,CUL1,GLI3,GSK3B,PRKACA,PRKACB,PRKACG,PSMA1,PSMA2,PSMA3,PSMA4,PSMA5,PSMA6,PSMA7,PSMA8,PSMB1,PSMB10,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB7,PSMB8,PSMB9,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,PSMD1,PSMD10,PSMD11,PSMD12,PSMD13,PSMD14,PSMD2,PSMD3,PSMD4,PSMD5,PSMD6,PSMD7,PSMD8,PSMD9,PSME1,PSME2,PSME3,PSME4,PSMF1,RBX1,RPS27A,SEM1,SKP1,SUFU,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GP1b-IX-V activation signalling,R-HSA-430116,FLNA,GP1BA,GP1BB,GP5,GP9,PIK3R1,RAF1,SRC,VWF,YWHAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPVI-mediated activation cascade,R-HSA-114604,CDC42,CLEC1B,FCER1G,FYN,G6B,GP6,LAT,LCK,LCP2,LYN,PDPK1,PDPN,PIK3CA,PIK3CB,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PIK3R6,PLCG2,PRKCZ,PTPN11,PTPN6,RAC1,RAC2,RHOA,RHOB,RHOG,SYK,VAV1,VAV2,VAV3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRB2 events in EGFR signaling,R-HSA-179812,AREG,BTC,EGF,EGFR,EPGN,EREG,GRB2,HBEGF,HRAS,KRAS,NRAS,SOS1,TGFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRB2 events in ERBB2 signaling,R-HSA-1963640,BTC,EGF,EGFR,ERBB2,ERBB4,EREG,GRB2,HBEGF,HRAS,KRAS,NRAS,NRG1,NRG2,NRG3,NRG4,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRB2-SOS provides linkage to MAPK signaling for Integrins,R-HSA-354194,APBB1IP,FGA,FGB,FGG,FN1,GRB2,ITGA2B,ITGB3,PTK2,RAP1A,RAP1B,SOS1,SRC,TLN1,VWF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRB7 events in ERBB2 signaling,R-HSA-1306955,ERBB2,ERBB3,GRB7,NRG1,NRG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galactose catabolism,R-HSA-70370,GALE,GALK1,GALT,PGM2,PGM2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamma carboxylation- hypusine formation and arylsulfatase activation,R-HSA-163841,ARSA,ARSB,ARSD,ARSF,ARSG,ARSH,ARSI,ARSJ,ARSK,ARSL,BGLAP,DHPS,DNAJC24,DOHH,DPH1,DPH2,DPH3,DPH5,DPH6,DPH7,EEF2,EIF5A,EIF5A2,F10,F2,F7,F8,F9,FN3K,FN3KRP,FURIN,GAS6,GGCX,ICMT,PROC,PROS1,PROZ,STS,SUMF1,SUMF2,TPST1,TPST2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamma-carboxylation of protein precursors,R-HSA-159740,BGLAP,F10,F2,F7,F9,GAS6,GGCX,PROC,PROS1,PROZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gamma-carboxylation- transport- and amino-terminal cleavage of proteins,R-HSA-159854,BGLAP,F10,F2,F7,F9,FURIN,GAS6,GGCX,PROC,PROS1,PROZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gap junction assembly,R-HSA-190861,GJA1,GJA10,GJA3,GJA4,GJA5,GJA8,GJA9,GJB1,GJB2,GJB3,GJB4,GJB5,GJB6,GJB7,GJC1,GJC2,GJD2,GJD3,GJD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gap junction degradation,R-HSA-190873,AP2M1,CLTA,CLTB,CLTC,CLTCL1,DAB2,DNM1,DNM2,GJA1,MYO6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gap junction trafficking,R-HSA-190828,AP2M1,CLTA,CLTB,CLTC,CLTCL1,DAB2,DNM1,DNM2,GJA1,GJA10,GJA3,GJA4,GJA5,GJA8,GJA9,GJB1,GJB2,GJB3,GJB4,GJB5,GJB6,GJB7,GJC1,GJC2,GJD2,GJD3,GJD4,MYO6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gap junction trafficking and regulation,R-HSA-157858,AP2M1,CLTA,CLTB,CLTC,CLTCL1,DAB2,DNM1,DNM2,GJA1,GJA10,GJA3,GJA4,GJA5,GJA8,GJA9,GJB1,GJB2,GJB3,GJB4,GJB5,GJB6,GJB7,GJC1,GJC2,GJD2,GJD3,GJD4,MYO6,SRC,TJP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gap-filling DNA repair synthesis and ligation in GG-NER,R-HSA-5696397,LIG1,LIG3,PCNA,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,POLK,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,RPS27A,UBA52,UBB,UBC,XRCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gap-filling DNA repair synthesis and ligation in TC-NER,R-HSA-6782210,AQR,CCNH,CDK7,CUL4A,CUL4B,DDB1,EP300,ERCC2,ERCC3,ERCC6,ERCC8,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,HMGN1,ISY1,LIG1,LIG3,MNAT1,PCNA,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,POLK,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,PPIE,PRPF19,RBX1,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,RPS27A,TCEA1,UBA52,UBB,UBC,USP7,UVSSA,XAB2,XRCC1,ZNF830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gastrin-CREB signalling pathway via PKC and MAPK,R-HSA-881907,CCKBR,CREB1,EGFR,GAST,GRB2,HBEGF,HRAS,KRAS,MAPK1,MAPK3,MAPK7,MMP3,NRAS,PRKCA,RPS6KA1,RPS6KA2,RPS6KA3,SOS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,R-HSA-8950505,AIP,ANXA2,ARF1,BOLA2,CA1,CAPZA1,CDC42,CFL1,CNN2,GSTA2,GSTO1,HNRNPA2B1,HNRNPDL,HNRNPF,HSP9,HSPA9,IFNG,IL10,LCP1,LMNB1,MIF,MSN,MTAP,PAK2,PDCD4,PITPNA,PPIA,PSME2,RALA,RAP1B,RPLP0,SERPINB2,SNRPA1,SOD1,SOD2,STAT4,TALDO1,TCP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation of second messenger molecules,R-HSA-202433,CD101,CD247,CD3D,CD3E,CD3G,CD4,ENAH,EVL,FYB,GRAP2,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DQB2,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,ITK,LAT,LCK,LCP2,NCK1,PAK1,PAK2,PAK3,PLCG1,PLCG2,TRAC,TRAV19,TRAV29DV5,TRAV8-4,TRBC1,TRBV12-3,TRBV7-9,VASP,WAS,ZAP70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Global Genome Nucleotide Excision Repair -GG-NER-,R-HSA-5696399,ACTB,ACTL6A,ACTR5,ACTR8,CCNH,CDK7,CETN2,CHD1L,COPS2,COPS3,COPS4,COPS5,COPS6,COPS7A,COPS7B,COPS8,CUL4A,CUL4B,DDB1,DDB2,ERCC1,ERCC2,ERCC3,ERCC4,ERCC5,GPS1,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,INO80,INO80B,INO80C,INO80D,INO80E,LIG1,LIG3,MCRS1,MNAT1,NFRKB,PARP1,PARP2,PCNA,PIAS1,PIAS3,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,POLK,RAD23A,RAD23B,RBX1,RFC1,RFC2,RFC3,RFC4,RFC5,RNF111,RPA1,RPA2,RPA3,RPS27A,RUVBL1,SUMO1,SUMO2,SUMO3,TFPT,UBA52,UBB,UBC,UBE2I,UBE2N,UBE2V2,USP45,XPA,XPC,XRCC1,YY1,,,,,,,,,,,,,,,,
Glucagon signaling in metabolic regulation,R-HSA-163359,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,CYSLTR2,GCG,GNAS,GNB1,GNB2,GNB3,GNB4,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,PRKACA,PRKACB,PRKACG,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glucagon-like Peptide-1 -GLP1- regulates insulin secretion,R-HSA-381676,ADCY5,ADCY6,ADCY8,AKAP5,GCG,GLP1R,GNAS,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,IQGAP1,ITPR1,ITPR2,ITPR3,KCNB1,KCNC2,KCNG2,KCNS3,PRKACA,PRKACB,PRKACG,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,RAP1A,RAPGEF3,RAPGEF4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glucagon-type ligand receptors,R-HSA-420092,ADCYAP1,ADCYAP1R1,CYSLTR2,GCG,GHRH,GHRHR,GIP,GIPR,GLP1R,GLP2R,GNAS,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,SCT,SCTR,VIP,VIPR1,VIPR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glucocorticoid biosynthesis,R-HSA-194002,CYP11B1,CYP11B2,CYP17A1,CYP21A2,HSD11B1,HSD11B2,HSD3B1,HSD3B2,POMC,SERPINA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gluconeogenesis,R-HSA-70263,ALDOA,ALDOB,ALDOC,ENO1,ENO2,ENO3,FBP1,FBP2,G6PC,G6PC2,G6PC3,GAPDH,GAPDHS,GOT1,GOT2,GPI,MDH1,MDH2,PC,PCK1,PCK2,PGAM1,PGAM2,PGK1,PGK2,SLC25A1,SLC25A10,SLC25A11,SLC25A12,SLC25A13,SLC37A1,SLC37A2,SLC37A4,TPI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glucose metabolism,R-HSA-70326,AAAS,ADPGK,ALDOA,ALDOB,ALDOC,BPGM,ENO1,ENO2,ENO3,FBP1,FBP2,G6PC,G6PC2,G6PC3,GAPDH,GAPDHS,GCK,GCKR,GNPDA1,GNPDA2,GOT1,GOT2,GPI,HK1,HK2,HK3,MDH1,MDH2,NDC1,NUP107,NUP133,NUP153,NUP155,NUP160,NUP188,NUP205,NUP210,NUP214,NUP35,NUP37,NUP42,NUP43,NUP50,NUP54,NUP58,NUP62,NUP85,NUP88,NUP93,NUP98,PC,PCK1,PCK2,PFKFB1,PFKFB2,PFKFB3,PFKFB4,PFKL,PFKM,PFKP,PGAM1,PGAM2,PGK1,PGK2,PGM2L1,PGP,PKLR,PKM,POM121,POM121C,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5D,PRKACA,PRKACB,PRKACG,RAE1,RANBP2,SEC13,SEH1L,SLC25A1,SLC25A10,SLC25A11,SLC25A12,SLC25A13,SLC37A1,SLC37A2,SLC37A4,TPI1,TPR,,,,,,,,
Glucuronidation,R-HSA-156588,ABHD10,SLC35D1,UGDH,UGP2,UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9,UGT2A1,UGT2A2,UGT2A3,UGT2B10,UGT2B11,UGT2B15,UGT2B17,UGT2B28,UGT2B4,UGT2B7,UGT3A1,UGT3A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutamate Neurotransmitter Release Cycle,R-HSA-210500,ARL6IP5,CPLX1,GLS,GLS2,PPFIA1,PPFIA2,PPFIA3,PPFIA4,RAB3A,RIMS1,SLC17A7,SLC1A1,SLC1A2,SLC1A3,SLC1A6,SLC1A7,SLC38A2,SNAP25,STX1A,STXBP1,SYT1,TSPOAP1,UNC13B,VAMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutamate and glutamine metabolism,R-HSA-8964539,ALDH18A1,GLS,GLS2,GLUD1,GLUD2,GLUL,GOT2,KYAT1,OAT,PYCR1,PYCR2,PYCRL,RIMKLA,RIMKLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutamate binding- activation of AMPA receptors and synaptic plasticity,R-HSA-399721,AKAP5,AP2A1,AP2A2,AP2B1,AP2M1,AP2S1,CACNG2,CACNG3,CACNG4,CACNG8,CAMK2A,CAMK2B,CAMK2D,CAMK2G,DLG1,DLG4,EPB41L1,GRIA1,GRIA2,GRIA3,GRIA4,GRIP1,GRIP2,MDM2,MYO6,NSF,PICK1,PRKCA,PRKCB,PRKCG,TSPAN7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutathione conjugation,R-HSA-156590,AKR1A1,CHAC1,CHAC2,CNDP2,ESD,GCLC,GCLM,GGCT,GGT1,GGT3P,GGT5,GGT6,GGT7,GSS,GSTA1,GSTA2,GSTA3,GSTA4,GSTA5,GSTK1,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5,GSTO1,GSTO2,GSTP1,GSTT1,GSTT2,GSTT2B,GSTZ1,HPGDS,MGST1,MGST2,MGST3,OPLAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glutathione synthesis and recycling,R-HSA-174403,CHAC1,CHAC2,CNDP2,GCLC,GCLM,GGCT,GGT1,GGT3P,GGT5,GGT6,GGT7,GSS,OPLAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycerophospholipid catabolism,R-HSA-6814848,ENPP6,GDE1,GDPD1,GDPD3,GDPD5,PNPLA6,PNPLA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycogen breakdown -glycogenolysis-,R-HSA-70221,AGL,CALM1,GAA,GYG1,GYG2,PGM2,PGM2L1,PHKA1,PHKA2,PHKB,PHKG1,PHKG2,PYGB,PYGL,PYGM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycogen metabolism,R-HSA-8982491,AGL,CALM1,EPM2A,GAA,GBE1,GYG1,GYG2,GYS1,GYS2,NHLRC1,PGM1,PGM2,PGM2L1,PHKA1,PHKA2,PHKB,PHKG1,PHKG2,PPP1R3C,PYGB,PYGL,PYGM,RPS27A,UBA52,UBB,UBC,UGP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycogen storage diseases,R-HSA-3229121,EPM2A,G6PC,G6PC3,GAA,GBE1,GYG1,GYG2,GYS1,GYS2,NHLRC1,PPP1R3C,RPS27A,SLC37A4,UBA52,UBB,UBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycogen synthesis,R-HSA-3322077,EPM2A,GBE1,GYG1,GYG2,GYS1,GYS2,NHLRC1,PGM1,PGM2,PGM2L1,PPP1R3C,RPS27A,UBA52,UBB,UBC,UGP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycolysis,R-HSA-70171,AAAS,ADPGK,ALDOA,ALDOB,ALDOC,BPGM,ENO1,ENO2,ENO3,GAPDH,GAPDHS,GCK,GCKR,GNPDA1,GNPDA2,GPI,HK1,HK2,HK3,NDC1,NUP107,NUP133,NUP153,NUP155,NUP160,NUP188,NUP205,NUP210,NUP214,NUP35,NUP37,NUP42,NUP43,NUP50,NUP54,NUP58,NUP62,NUP85,NUP88,NUP93,NUP98,PFKFB1,PFKFB2,PFKFB3,PFKFB4,PFKL,PFKM,PFKP,PGAM1,PGAM2,PGK1,PGK2,PGM2L1,PGP,PKLR,PKM,POM121,POM121C,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5D,PRKACA,PRKACB,PRKACG,RAE1,RANBP2,SEC13,SEH1L,TPI1,TPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycoprotein hormones,R-HSA-209822,CGA,CGB3,FSHB,INHA,INHBA,INHBB,INHBC,INHBE,LHB,TSHB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glycosphingolipid metabolism,R-HSA-1660662,ARSA,ARSB,ARSD,ARSF,ARSG,ARSH,ARSI,ARSJ,ARSK,ARSL,ASAH1,ASAH2,B3GALNT1,B4GALNT1,CERK,CPTP,CTSA,ENPP7,ESYT1,ESYT2,ESYT3,GALC,GBA,GBA2,GBA3,GLA,GLB1,GLB1L,GLTP,GM2A,HEXA,HEXB,NEU1,NEU2,NEU3,NEU4,PSAP,SMPD1,SMPD2,SMPD3,SMPD4,STS,SUMF1,SUMF2,UGCG,UGT8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glyoxylate metabolism and glycine degradation,R-HSA-389661,AGXT,AGXT2,ALDH4A1,AMT,BCKDHA,BCKDHB,DAO,DBT,DDO,DHTKD1,DLAT,DLD,DLST,GCSH,GLDC,GNMT,GOT2,GRHPR,HAO1,HOGA1,LIAS,LIPT1,LIPT2,NDUFAB1,OGDH,PDHA1,PDHA2,PDHB,PDHX,PRODH2,PXMP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golgi Associated Vesicle Biogenesis,R-HSA-432722,ACBD3,AP1B1,AP1G1,AP1M1,AP1M2,AP1S1,AP1S2,AP1S3,AP3B1,AP3S1,AP4B1,AP4E1,ARF1,ARRB1,BLOC1S1,BLOC1S3,BLOC1S4,BLOC1S6,CLINT1,CLTA,CLTC,CPD,DNAJC6,DNM2,DTNBP1,FTH1,FTL,GAK,GOLGB1,HIP1R,HSPA8,IGF2R,NAPA,NECAP1,OCRL,PICALM,PIK3C2A,PUM1,RAB5C,SH3D19,SH3GL2,SNAPIN,SNX2,SNX5,SNX9,SORT1,TBC1D8B,TFRC,TGOLN2,TPD52,TPD52L1,TXNDC5,VAMP2,VAMP7,VAMP8,YIPF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golgi Cisternae Pericentriolar Stack Reorganization,R-HSA-162658,BLZF1,CCNB1,CCNB2,CDK1,GOLGA2,GORASP1,GORASP2,MAPK1,MAPK3,PLK1,RAB1A,RAB1B,RAB2A,USO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growth hormone receptor signaling,R-HSA-982772,ADAM17,CISH,CSH1,GH1,GH2,GHR,IRS1,IRS2,JAK2,LYN,MAPK1,MAPK3,PRL,PRLR,PTPN1,PTPN6,SH2B1,SOCS1,SOCS2,SOCS3,STAT1,STAT3,STAT5A,STAT5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
